timestamp,temp,dewPt,rh,wx_phrase
2023-04-05 02:56:00,18,17,93,Fair
2023-04-05 03:56:00,17,17,100,Fair
2023-04-05 04:56:00,17,16,96,Fair
2023-04-05 05:56:00,16,16,100,Fair
2023-04-05 06:56:00,16,16,97,Fair
2023-04-05 07:56:00,16,15,93,Fair
2023-04-05 08:56:00,16,15,96,Partly Cloudy
2023-04-05 09:56:00,16,15,93,Partly Cloudy
2023-04-05 10:56:00,19,18,93,Mostly Cloudy
2023-04-05 11:56:00,23,18,76,Fair
2023-04-05 12:56:00,26,17,58,Fair
2023-04-05 13:56:00,27,18,58,Fair
2023-04-05 14:56:00,28,18,53,Partly Cloudy
2023-04-05 15:56:00,29,18,49,Partly Cloudy
2023-04-05 16:56:00,31,17,44,Partly Cloudy
2023-04-05 17:56:00,31,17,42,Partly Cloudy
2023-04-05 18:56:00,31,16,39,Mostly Cloudy
2023-04-05 19:56:00,31,15,39,Partly Cloudy
2023-04-05 20:56:00,29,16,43,Fair
2023-04-05 21:56:00,28,16,49,Partly Cloudy
2023-04-05 22:56:00,25,17,60,Partly Cloudy
2023-04-05 23:56:00,25,18,64,Partly Cloudy
2023-04-06 00:56:00,24,19,73,Partly Cloudy
2023-04-06 01:56:00,23,19,76,Partly Cloudy
