timestamp,temp,dewPt,rh,wx_phrase
2023-10-04 02:56:00,17,16,93,Fair
2023-10-04 03:56:00,17,16,93,Fair
2023-10-04 04:56:00,17,16,93,Fair
2023-10-04 05:56:00,16,15,96,Fair
2023-10-04 06:56:00,16,14,93,Fair
2023-10-04 07:56:00,15,14,96,Fair
2023-10-04 08:56:00,15,14,96,Fair
2023-10-04 09:56:00,14,14,97,Fair
2023-10-04 10:56:00,20,17,84,Fair
2023-10-04 11:56:00,23,17,68,Fair
2023-10-04 12:56:00,25,17,62,Fair
2023-10-04 13:56:00,27,16,52,Fair
2023-10-04 14:56:00,28,16,49,Partly Cloudy
2023-10-04 15:56:00,28,15,44,Partly Cloudy
2023-10-04 16:56:00,27,15,47,Fair
2023-10-04 17:56:00,28,16,46,Partly Cloudy
2023-10-04 18:56:00,28,16,46,Partly Cloudy
2023-10-04 19:56:00,27,16,49,Partly Cloudy
2023-10-04 20:56:00,25,16,58,Partly Cloudy
2023-10-04 21:56:00,23,16,64,Partly Cloudy
2023-10-04 22:56:00,23,16,66,Fair
2023-10-04 23:56:00,22,16,68,Fair
2023-10-05 00:56:00,20,16,78,Fair
2023-10-05 01:56:00,17,15,87,Fair
