timestamp,temp,dewPt,rh,wx_phrase
2024-01-31 02:56:00,7,6,90,Light Rain
2024-01-31 03:56:00,8,7,93,Cloudy
2024-01-31 04:56:00,7,7,97,Mostly Cloudy
2024-01-31 05:56:00,7,7,97,Light Rain
2024-01-31 06:56:00,7,6,93,Cloudy
2024-01-31 07:56:00,6,6,100,Partly Cloudy
2024-01-31 08:56:00,6,6,100,Patches of Fog
2024-01-31 09:56:00,6,6,100,Partly Cloudy
2024-01-31 10:38:00,6,6,97,Partly Cloudy
2024-01-31 10:56:00,7,6,96,Partly Cloudy
2024-01-31 11:56:00,8,7,90,Mostly Cloudy
2024-01-31 12:56:00,9,7,86,Mostly Cloudy
2024-01-31 13:56:00,10,6,77,Mostly Cloudy
2024-01-31 14:56:00,11,5,68,Mostly Cloudy
2024-01-31 15:04:00,11,5,68,Mostly Cloudy
2024-01-31 15:56:00,11,4,66,Mostly Cloudy
2024-01-31 16:56:00,12,4,59,Mostly Cloudy
2024-01-31 17:56:00,11,4,63,Mostly Cloudy
2024-01-31 18:56:00,11,4,63,Cloudy
2024-01-31 19:56:00,11,4,63,Mostly Cloudy
2024-01-31 20:56:00,9,4,69,Fair
2024-01-31 21:56:00,6,4,86,Fair
2024-01-31 22:56:00,4,3,96,Fair
2024-01-31 23:56:00,3,2,96,Fair
2024-02-01 00:56:00,2,2,97,Fair
2024-02-01 01:56:00,2,1,96,Fair
