timestamp,temp,dewPt,rh,wx_phrase
2023-03-30 02:56:00,8,4,79,Fair
2023-03-30 03:56:00,6,4,89,Fair
2023-03-30 04:56:00,6,4,89,Fair
2023-03-30 05:56:00,6,4,89,Fair
2023-03-30 06:56:00,6,4,92,Fair
2023-03-30 07:56:00,5,4,93,Fair
2023-03-30 08:56:00,4,3,89,Fair
2023-03-30 09:56:00,5,4,93,Patches of Fog
2023-03-30 10:56:00,8,7,90,Patches of Fog
2023-03-30 11:56:00,12,8,77,Patches of Fog
2023-03-30 12:56:00,16,8,62,Fair
2023-03-30 13:56:00,18,6,45,Fair
2023-03-30 14:56:00,19,4,38,Fair
2023-03-30 15:56:00,20,5,37,Fair
2023-03-30 16:56:00,21,4,32,Fair
2023-03-30 17:56:00,22,5,33,Fair
2023-03-30 18:56:00,23,3,28,Fair
2023-03-30 19:56:00,22,3,28,Fair
2023-03-30 20:56:00,22,3,28,Fair
2023-03-30 21:56:00,19,4,37,Fair
2023-03-30 22:56:00,18,4,40,Fair
2023-03-30 23:56:00,17,6,48,Fair
2023-03-31 00:56:00,15,6,53,Fair
2023-03-31 01:56:00,14,7,62,Fair
