timestamp,temp,dewPt,rh,wx_phrase
2023-09-26 02:56:00,18,17,96,Fair
2023-09-26 03:56:00,17,17,97,Partly Cloudy
2023-09-26 04:56:00,18,17,93,Partly Cloudy
2023-09-26 05:56:00,18,17,93,Mostly Cloudy
2023-09-26 06:56:00,17,16,93,Mostly Cloudy
2023-09-26 07:56:00,17,17,97,Mostly Cloudy
2023-09-26 08:56:00,17,16,93,Mostly Cloudy
2023-09-26 09:56:00,17,16,96,Mostly Cloudy
2023-09-26 10:56:00,21,19,87,Partly Cloudy
2023-09-26 11:56:00,23,19,81,Fair
2023-09-26 12:56:00,25,20,74,Partly Cloudy
2023-09-26 13:56:00,26,19,66,Mostly Cloudy
2023-09-26 14:56:00,27,20,65,Partly Cloudy
2023-09-26 15:56:00,28,19,60,Mostly Cloudy
2023-09-26 16:56:00,28,19,60,Cloudy
2023-09-26 17:56:00,28,20,62,Cloudy
2023-09-26 18:56:00,27,19,64,Mostly Cloudy
2023-09-26 19:56:00,25,20,74,Mostly Cloudy
2023-09-26 20:56:00,24,20,79,Mostly Cloudy
2023-09-26 21:56:00,23,20,82,Mostly Cloudy
2023-09-26 22:56:00,23,20,82,Cloudy
2023-09-26 23:56:00,23,19,79,Cloudy
2023-09-27 00:56:00,23,19,79,Cloudy
2023-09-27 01:56:00,22,19,84,Mostly Cloudy
