timestamp,temp,dewPt,rh,wx_phrase
2023-06-21 02:05:00,23,22,93,T-Storm
2023-06-21 02:22:00,22,22,97,T-Storm
2023-06-21 02:56:00,22,21,96,Rain
2023-06-21 03:11:00,21,21,97,Heavy T-Storm
2023-06-21 03:20:00,21,20,96,Heavy Rain
2023-06-21 03:56:00,21,21,97,Light Rain
2023-06-21 04:56:00,21,21,97,Mostly Cloudy
2023-06-21 05:38:00,21,21,97,Mostly Cloudy
2023-06-21 05:56:00,21,20,93,Cloudy
2023-06-21 06:56:00,21,21,97,Cloudy
2023-06-21 07:56:00,21,21,97,Cloudy
2023-06-21 08:56:00,22,21,93,Cloudy
2023-06-21 09:35:00,22,21,96,Cloudy
2023-06-21 09:56:00,22,21,96,Cloudy
2023-06-21 10:25:00,22,21,93,Light Drizzle
2023-06-21 10:56:00,22,21,93,Cloudy
2023-06-21 11:33:00,22,21,93,Light Rain
2023-06-21 11:56:00,22,21,93,Cloudy
2023-06-21 12:17:00,22,21,91,Cloudy
2023-06-21 12:56:00,22,21,93,Cloudy
2023-06-21 13:07:00,22,21,96,Light Rain
2023-06-21 13:29:00,22,21,93,Light Rain
2023-06-21 13:56:00,22,21,93,Light Rain
2023-06-21 14:56:00,23,22,93,Cloudy
2023-06-21 15:20:00,23,21,90,Light Rain
2023-06-21 15:56:00,24,21,84,Haze
2023-06-21 16:56:00,24,21,82,Cloudy
2023-06-21 17:18:00,25,21,79,Mostly Cloudy
2023-06-21 17:56:00,24,21,82,Mostly Cloudy
2023-06-21 18:33:00,24,22,85,T-Storm
2023-06-21 18:46:00,24,22,87,T-Storm
2023-06-21 18:56:00,23,22,93,T-Storm
2023-06-21 19:28:00,23,22,93,Heavy T-Storm
2023-06-21 19:56:00,23,22,93,Thunder
2023-06-21 20:11:00,23,22,93,Thunder in the Vicinity
2023-06-21 20:19:00,22,21,93,Thunder in the Vicinity
2023-06-21 20:52:00,22,21,94,Heavy T-Storm
2023-06-21 20:56:00,21,21,97,Heavy T-Storm
2023-06-21 21:56:00,21,19,93,Rain
2023-06-21 22:56:00,21,20,96,Cloudy
2023-06-21 23:56:00,21,19,93,Cloudy
2023-06-22 00:56:00,21,19,93,Cloudy
2023-06-22 01:56:00,21,19,93,Cloudy
